Amount,Hour,y_true,y_proba,y_pred
60.85,9.0,0,2.2764038e-06,0
46.9,12.0,0,6.5457956e-05,0
5.49,1.0,0,3.8851405e-05,0
193.95,11.0,0,6.6215335e-07,0
47.85,8.0,0,4.5332513e-06,0
449.0,19.0,0,0.0017275934,0
95.32,11.0,0,2.5978405e-05,0
32.72,18.0,0,0.0004242563,0
1.0,0.0,0,3.9496626e-06,0
4.49,14.0,0,4.8093378e-05,0
7.58,20.0,0,0.00051884964,0
10.0,23.0,0,4.9738455e-06,0
52.16,11.0,0,8.762735e-06,0
0.0,4.0,0,0.0014258878,0
1.0,11.0,0,0.0012212232,0
18.91,11.0,0,0.008552976,0
49.9,1.0,0,3.6836758e-07,0
18.33,22.0,0,2.2479785e-06,0
15.73,12.0,0,0.00010622588,0
22.72,12.0,0,0.0037528742,0
59.37,16.0,0,0.000101349375,0
79.0,3.0,0,4.0392597e-06,0
0.89,21.0,0,4.0284076e-06,0
0.0,18.0,0,0.00031581335,0
13.48,16.0,0,4.0427219e-07,0
67.3,8.0,0,0.0091709355,0
47.42,3.0,0,4.795832e-05,0
18.98,15.0,0,4.2395048e-05,0
64.76,10.0,0,1.984794e-06,0
70.0,18.0,0,4.0171094e-06,0
1.0,14.0,0,0.00033089417,0
295.68,15.0,0,0.0009980839,0
13.69,23.0,0,6.6868915e-06,0
66.74,0.0,0,1.1619691e-07,0
4.99,20.0,0,0.0013363397,0
92.0,11.0,0,6.428285e-07,0
832.3,14.0,0,0.0001081712,0
5.0,9.0,0,1.7014685e-05,0
9.03,0.0,0,1.3170407e-05,0
1.98,22.0,0,1.8417037e-05,0
89.95,23.0,0,7.863769e-06,0
1724.0,16.0,0,0.0007933397,0
55.96,14.0,0,1.5435751e-05,0
57.02,21.0,0,2.8832335e-05,0
10.93,23.0,0,7.694458e-06,0
2.69,21.0,0,1.4709807e-06,0
877.57,20.0,0,0.0023891146,0
144.0,20.0,0,0.0001830612,0
25.0,20.0,0,2.748393e-05,0
50.2,7.0,0,7.09978e-05,0
1.0,18.0,0,3.2863085e-05,0
29.95,22.0,0,3.5458223e-05,0
1.0,17.0,0,0.00011045645,0
14.95,4.0,0,0.00080866285,0
63.0,2.0,0,2.3231178e-06,0
20.0,5.0,0,4.8335918e-05,0
29.13,12.0,0,2.401224e-05,0
41.59,11.0,0,1.5977153e-06,0
3.79,18.0,0,1.1362536e-05,0
8.99,20.0,0,2.551345e-07,0
0.99,12.0,0,0.00022731087,0
39.0,21.0,0,1.5047261e-05,0
1.29,11.0,0,6.0267655e-05,0
342.17,11.0,0,6.0811133e-05,0
9.65,6.0,0,3.4769673e-05,0
83.2,17.0,0,0.00028726377,0
64.88,14.0,0,1.4974911e-05,0
16.99,14.0,0,1.3361551e-05,0
12.18,15.0,0,0.0076907803,0
85.0,15.0,0,0.00013413692,0
370.8,14.0,0,2.3055186e-06,0
16.9,19.0,0,3.909363e-06,0
342.17,16.0,0,0.038608532,0
0.76,20.0,0,0.00027435055,0
13.2,3.0,0,3.1458894e-06,0
149.0,16.0,0,2.040138e-05,0
42.32,14.0,0,0.0030392192,0
32.9,23.0,0,6.8983263e-06,0
40.0,12.0,0,4.436738e-05,0
7.9,22.0,0,1.9213633e-06,0
26.9,12.0,0,6.054638e-06,0
14.99,2.0,0,5.6724835e-05,0
5.0,5.0,0,1.3922815e-05,0
2.68,23.0,0,2.066453e-06,0
100.0,16.0,0,2.5186984e-05,0
115.0,17.0,0,2.9804607e-06,0
10.99,12.0,0,1.2600083e-05,0
18.75,11.0,0,6.791216e-06,0
14.9,22.0,0,0.00057041954,0
143.41,18.0,0,1.5121287e-05,0
9.39,5.0,0,6.2746726e-06,0
39.99,19.0,0,5.692181e-05,0
299.98,10.0,0,0.0012014009,0
259.0,11.0,0,0.00014967589,0
30.95,9.0,0,5.7419325e-06,0
42.01,19.0,0,2.04675e-05,0
8.03,20.0,0,2.3853001e-05,0
56.88,3.0,0,0.00050310604,0
115.0,16.0,0,4.804831e-06,0
1.98,12.0,0,4.6367854e-06,0
9.95,19.0,0,1.0269192e-05,0
56.44,13.0,0,7.0350005e-05,0
1.0,16.0,0,0.00034749781,0
34.75,14.0,0,9.265463e-07,0
172.1,20.0,0,7.958049e-07,0
8.07,20.0,0,3.956268e-07,0
45.85,17.0,0,1.0348372e-05,0
89.99,5.0,0,3.7998892e-05,0
14.9,20.0,0,0.00012789435,0
5.0,5.0,0,5.1861076e-07,0
12.0,13.0,0,6.491718e-06,0
857.27,22.0,0,0.00014337206,0
75.0,14.0,0,0.001435997,0
19.95,3.0,0,5.117451e-06,0
1.0,16.0,0,5.0832114e-05,0
69.99,16.0,0,0.00020519171,0
17.1,20.0,0,6.6293265e-05,0
59.48,2.0,0,3.7672464e-05,0
1.0,11.0,0,1.3391812e-06,0
99.99,22.0,0,2.295597e-05,0
238.67,9.0,0,8.049337e-06,0
3.59,14.0,0,5.4761964e-05,0
2.12,5.0,0,2.4727786e-05,0
9.99,16.0,0,0.00023691043,0
10.82,9.0,0,1.0873359e-05,0
1.78,6.0,0,9.223352e-05,0
13.99,20.0,0,1.0738794e-05,0
11.1,20.0,0,0.016453639,0
83.0,21.0,0,2.236614e-05,0
0.84,11.0,0,3.7183288e-06,0
9.99,10.0,0,4.6371868e-05,0
1404.28,10.0,0,2.5843734e-05,0
100.0,11.0,0,1.0069119e-06,0
13.5,14.0,0,1.4424082e-05,0
154.1,11.0,0,0.017557,0
220.6,11.0,0,3.0570285e-05,0
212.0,11.0,0,5.3145173e-05,0
14.9,10.0,0,5.2891255e-07,0
44.0,11.0,0,6.868285e-05,0
21.4,22.0,0,3.7652135e-05,0
1.0,23.0,0,5.3706267e-06,0
12.49,18.0,0,1.6820873e-05,0
9.72,20.0,0,6.640696e-05,0
412.54,11.0,0,8.676312e-06,0
74.01,5.0,0,5.4095267e-07,0
164.46,9.0,0,0.0001725074,0
1.98,1.0,0,5.3031266e-07,0
85.0,12.0,0,8.731419e-06,0
20.0,0.0,0,6.1647717e-07,0
29.0,9.0,0,1.9964438e-05,0
1.54,20.0,0,2.849331e-05,0
10.4,20.0,0,1.5186739e-05,0
73.0,11.0,0,3.7693383e-06,0
167.38,12.0,0,2.2881526e-05,0
41.91,21.0,0,2.8399943e-06,0
9.99,14.0,0,1.1200341e-05,0
0.77,17.0,0,2.3718852e-05,0
327.93,11.0,0,5.6466183e-07,0
1.98,23.0,0,5.4489883e-06,0
15.99,17.0,0,0.00013984034,0
2.58,10.0,0,2.5708514e-05,0
47.85,14.0,0,2.3025148e-06,0
1.0,17.0,0,7.5249216e-07,0
1.0,10.0,0,1.0312068e-05,0
0.99,16.0,0,3.3529544e-05,0
160.0,16.0,0,0.0013282368,0
18.57,11.0,0,9.850036e-06,0
5.99,19.0,0,0.00012385185,0
155.0,15.0,0,7.389866e-05,0
128.68,0.0,0,0.001981286,0
603.45,21.0,0,0.0057236296,0
7.8,0.0,0,0.000118797034,0
29.0,8.0,0,1.917829e-05,0
0.76,23.0,0,8.548046e-07,0
199.0,8.0,0,0.000111178604,0
103.5,9.0,0,0.0002644145,0
134.7,12.0,0,0.0001264975,0
224.85,20.0,0,8.521605e-06,0
11.5,14.0,0,0.000112963135,0
4.49,12.0,0,0.00013363392,0
355.73,11.0,0,0.0001191335,0
11.71,17.0,0,0.0027372194,0
47.95,12.0,0,0.0012912627,0
203.0,11.0,0,5.7528305e-05,0
27.83,15.0,0,8.018025e-06,0
1.0,21.0,0,2.59631e-06,0
99.39,13.0,0,8.32033e-06,0
64.99,21.0,0,2.850595e-05,0
31.41,10.0,0,1.28327365e-05,0
42.57,10.0,0,4.0808327e-06,0
79.99,15.0,0,7.457005e-07,0
632.0,11.0,0,0.00017184661,0
202.5,19.0,0,0.00074339996,0
16.0,21.0,0,1.8713232e-05,0
5.99,23.0,0,7.486137e-06,0
0.0,17.0,0,0.00079643773,0
56.7,14.0,0,6.5662956e-05,0
15.99,20.0,0,5.1813335e-05,0
1448.46,9.0,0,0.0003929928,0
981.16,13.0,0,1.062374e-05,0
20.0,11.0,0,7.2250066e-07,0
1.98,1.0,0,1.2418352e-05,0
80.98,20.0,0,1.554323e-05,0
1.0,16.0,0,0.00017447495,0
1.0,13.0,0,5.934576e-06,0
24.99,18.0,0,6.121393e-05,0
15.0,14.0,0,1.13325705e-05,0
12.5,12.0,0,0.00014264144,0
5.48,13.0,0,3.5700516e-05,0
125.61,8.0,0,7.459597e-06,0
45.51,23.0,0,2.5845635e-05,0
0.79,10.0,0,0.00023760107,0
216.0,15.0,0,2.4362102e-05,0
41.81,0.0,0,6.277009e-05,0
18.0,15.0,0,6.078579e-05,0
2.4,18.0,0,3.1101524e-06,0
31.14,18.0,0,4.2345753e-05,0
28.75,20.0,0,2.6000884e-05,0
121.54,20.0,0,4.0774407e-06,0
22.1,15.0,0,0.00010657501,0
260.0,19.0,0,4.585407e-05,0
3.99,10.0,0,6.4434425e-06,0
95.0,13.0,0,0.0010161869,0
200.14,10.0,0,0.0010085175,0
120.38,8.0,0,3.0096608e-05,0
17.37,19.0,0,0.0002723023,0
39.8,1.0,0,0.00032046993,0
12.22,2.0,0,1.8901075e-06,0
63.5,21.0,0,5.5991022e-05,0
49.99,7.0,0,4.6142344e-07,0
6.1,9.0,0,1.2097238e-06,0
30.24,7.0,0,3.1776585e-06,0
200.0,10.0,0,0.0016969433,0
7.38,17.0,0,8.100703e-05,0
30.3,8.0,1,0.99835086,1
39.99,8.0,0,7.1163913e-06,0
27.31,16.0,0,1.5036948e-05,0
1.79,22.0,0,3.9396486e-06,0
24.2,13.0,0,2.2441473e-05,0
720.0,11.0,0,3.4466415e-05,0
35.0,11.0,0,9.6443466e-05,0
9.99,20.0,0,8.4046835e-05,0
9.11,15.0,0,0.0008655412,0
35.89,13.0,0,0.0004768203,0
3.0,6.0,0,0.00064493925,0
220.0,12.0,0,5.285703e-05,0
42.81,20.0,0,0.0006644061,0
215.58,0.0,0,0.00055426144,0
97.35,11.0,0,2.7129852e-05,0
2.5,21.0,0,0.00013659058,0
5.42,10.0,0,2.2071697e-05,0
243.0,18.0,0,2.3336284e-05,0
1.0,22.0,0,0.00021832883,0
137.96,12.0,0,2.6447555e-05,0
96.62,14.0,0,5.2853165e-06,0
150.0,11.0,0,0.0004543025,0
409.25,9.0,0,0.00019445182,0
46.0,12.0,0,4.201242e-05,0
69.05,9.0,0,1.0506392e-05,0
1.29,19.0,0,1.7486009e-05,0
59.9,0.0,0,2.1288357e-05,0
23.0,15.0,0,3.1335023e-06,0
0.76,11.0,0,0.0005190604,0
1.29,0.0,0,1.9106922e-06,0
1.85,13.0,0,4.5175243e-06,0
160.0,21.0,0,8.035953e-06,0
0.5,18.0,0,0.0138788065,0
52.47,15.0,0,7.708788e-06,0
7.4,9.0,0,0.000161823,0
35.38,20.0,0,3.290233e-06,0
75.16,6.0,0,0.000108584274,0
23.43,8.0,0,0.00013751046,0
6.89,15.0,0,3.8832227e-06,0
137.5,21.0,0,1.1959645e-05,0
174.95,7.0,0,0.0011040994,0
516.93,14.0,0,7.822384e-06,0
81.92,18.0,0,8.758064e-06,0
26.0,15.0,0,0.00047200598,0
10.62,13.0,0,9.101343e-06,0
3.76,12.0,0,3.2018153e-05,0
34.99,6.0,0,2.5525283e-06,0
45.0,4.0,0,3.8932085e-06,0
36.78,17.0,0,3.0949657e-05,0
1.51,5.0,0,2.0687323e-05,0
69.0,6.0,0,1.6040786e-06,0
1114.02,2.0,0,0.00041331767,0
7.99,17.0,0,1.4648085e-06,0
19.95,21.0,0,7.3639285e-06,0
10.35,5.0,0,6.3532906e-07,0
1.29,21.0,0,2.394448e-07,0
15.0,18.0,0,5.0368444e-06,0
313.79,9.0,0,7.0197866e-06,0
42.81,18.0,0,2.7795008e-05,0
72.12,11.0,0,8.420618e-07,0
31.25,11.0,0,6.9905927e-06,0
22.0,10.0,0,5.0486167e-05,0
22.06,12.0,0,0.0010211928,0
5.99,8.0,0,8.570993e-05,0
129.1,1.0,0,1.8710201e-06,0
1.98,14.0,0,0.0012358881,0
12.19,7.0,0,1.711619e-05,0
65.85,17.0,0,3.3668323e-06,0
540.0,13.0,0,0.041801777,0
1.29,18.0,0,4.8962346e-07,0
79.95,11.0,0,9.051235e-07,0
252.0,13.0,0,1.5320978e-05,0
115.5,10.0,0,4.0440133e-07,0
1.98,13.0,0,0.00018299698,0
144.0,14.0,0,9.8749915e-05,0
250.0,12.0,0,1.12311445e-05,0
173.86,17.0,0,0.016975895,0
7.0,10.0,0,2.2708338e-05,0
1550.0,12.0,0,7.969847e-05,0
1.0,23.0,0,1.542445e-05,0
99.4,18.0,0,0.00020266167,0
1.0,23.0,0,9.9963845e-06,0
36.54,16.0,0,7.0138844e-06,0
6.98,10.0,0,2.0391492e-06,0
51.53,15.0,0,6.626014e-06,0
10.02,21.0,0,0.00012692402,0
10.64,14.0,0,9.267407e-07,0
49.63,21.0,0,1.28476395e-05,0
1.29,21.0,0,0.00029068167,0
625.6,16.0,0,0.004747754,0
335.92,10.0,0,8.5215084e-05,0
37.73,8.0,0,0.00033362812,0
39.99,0.0,0,2.7238793e-06,0
32.0,11.0,0,1.2425637e-05,0
6.78,18.0,0,0.000103955674,0
68.8,14.0,0,1.2009053e-05,0
202.39,17.0,0,0.00010203437,0
15.0,10.0,0,2.4852088e-06,0
610.6,17.0,0,1.0943473e-06,0
15.0,13.0,0,3.3539363e-05,0
102.14,19.0,0,0.00024230836,0
86.03,16.0,0,5.0556606e-05,0
209.0,15.0,0,0.0032732456,0
0.89,8.0,0,7.865706e-05,0
85.88,12.0,0,8.896734e-05,0
15.21,11.0,0,1.9402392e-05,0
23.95,16.0,0,8.981466e-06,0
50.9,9.0,0,9.093674e-06,0
358.09,8.0,0,0.00019166362,0
62.72,11.0,0,0.0025283645,0
59.0,9.0,0,2.8754753e-06,0
1.18,8.0,0,1.0777438e-06,0
5.15,11.0,0,4.796837e-07,0
2.69,16.0,0,1.0985908e-05,0
49.99,9.0,0,1.6935994e-05,0
35.97,20.0,0,0.00013358588,0
32.0,15.0,0,0.00020919282,0
133.97,10.0,0,2.1440792e-06,0
15.99,18.0,0,1.2330551e-05,0
36.0,16.0,0,1.526758e-05,0
44.5,10.0,0,4.5378954e-05,0
42.0,20.0,0,3.2813667e-05,0
3.57,8.0,0,3.1248605e-05,0
0.89,15.0,0,2.5232646e-06,0
24.0,13.0,0,2.9046544e-06,0
538.0,22.0,0,5.280665e-05,0
29.93,19.0,0,9.2914695e-07,0
6.57,20.0,0,0.00017550946,0
2.87,11.0,0,9.399459e-06,0
45.9,23.0,0,1.3245566e-05,0
1.29,16.0,0,1.5676313e-05,0
118.68,23.0,0,5.891584e-07,0
967.0,12.0,0,1.2199597e-05,0
152.24,15.0,0,9.6046715e-05,0
4.49,12.0,0,2.4220813e-05,0
117.0,22.0,0,0.0005723376,0
59.99,12.0,0,2.0667565e-06,0
4.25,13.0,0,4.873396e-05,0
96.82,0.0,0,5.3734027e-05,0
94.28,14.0,0,0.00096185604,0
11.85,5.0,0,2.8793178e-05,0
1.0,8.0,0,6.6923208e-06,0
365.0,12.0,0,3.866232e-05,0
1225.1,15.0,0,0.17269461,0
1.98,17.0,0,0.0057386504,0
120.4,12.0,0,0.0054682423,0
121.41,14.0,0,1.2168537e-06,0
20.35,13.0,0,0.0028531621,0
1.79,17.0,0,1.515796e-05,0
0.69,23.0,0,2.0176021e-06,0
0.79,14.0,0,5.0040244e-06,0
15.19,15.0,0,0.00017775479,0
145.0,9.0,0,1.5834423e-05,0
198.95,23.0,0,0.00066044903,0
15.98,10.0,0,1.5273782e-06,0
344.15,18.0,0,0.0006214159,0
6.47,8.0,0,8.1992075e-06,0
25.0,15.0,0,2.1335365e-05,0
41.96,10.0,0,3.153771e-05,0
4.49,18.0,0,7.164576e-05,0
81.75,22.0,0,3.6714984e-05,0
129.5,13.0,0,9.039986e-06,0
7.5,20.0,0,6.1297364e-06,0
6.03,14.0,0,4.4796692e-05,0
12.06,16.0,0,1.7483574e-06,0
2.28,16.0,0,2.6240443e-05,0
39.8,13.0,0,6.39333e-06,0
4.99,20.0,0,0.00011515641,0
750.0,10.0,0,0.00021799601,0
4.49,1.0,0,1.7329892e-05,0
21.27,19.0,0,7.4455884e-06,0
3.3,18.0,0,1.5150762e-05,0
0.76,16.0,0,3.9867376e-05,0
1.0,9.0,0,2.8198049e-06,0
1.0,7.0,0,9.634451e-06,0
45.05,19.0,0,1.0913386e-05,0
1.0,18.0,0,0.0011061513,0
21.44,14.0,0,5.4545668e-05,0
34.82,9.0,0,9.5738375e-05,0
1.0,18.0,0,1.2070651e-06,0
27.3,10.0,0,0.00013539498,0
12.97,9.0,0,5.4323687e-06,0
10.62,23.0,0,1.1503601e-05,0
41.98,10.0,0,1.2567682e-05,0
11.5,18.0,0,0.023677828,0
62.16,22.0,0,2.9690009e-05,0
18.92,9.0,0,3.6964716e-06,0
3.54,21.0,0,1.7131861e-06,0
282.0,17.0,0,5.8222322e-05,0
9.83,21.0,0,5.4346024e-06,0
756.04,11.0,0,5.2123323e-05,0
6.96,11.0,0,0.002659621,0
117.0,18.0,0,3.5155164e-05,0
1.29,12.0,0,6.12033e-05,0
161.0,20.0,0,7.129911e-05,0
490.0,11.0,0,0.00010643424,0
27.46,23.0,0,2.2738543e-06,0
1.0,9.0,0,3.2513024e-06,0
64.96,21.0,0,2.7292248e-05,0
154.4,9.0,0,4.3390937e-05,0
5.9,22.0,0,0.0017209206,0
29.3,16.0,0,2.9551598e-05,0
156.3,8.0,0,2.241914e-05,0
6.05,16.0,0,4.862422e-05,0
0.23,15.0,0,6.073915e-07,0
9.37,22.0,0,3.4140267e-05,0
152.97,2.0,0,0.0003912268,0
39.99,15.0,0,0.002284423,0
25.0,14.0,0,4.7141134e-06,0
24.99,1.0,0,3.3615444e-05,0
159.0,10.0,0,1.48825975e-05,0
10.0,11.0,0,2.7919675e-06,0
39.95,6.0,0,7.648258e-06,0
36.5,12.0,0,0.00017111002,0
25.33,14.0,0,8.698519e-05,0
21.95,11.0,0,3.180631e-05,0
75.93,0.0,0,0.0013096749,0
99.0,12.0,0,1.262421e-05,0
23.89,20.0,0,0.00017175634,0
89.99,23.0,0,0.00012303164,0
24.48,1.0,0,6.888645e-05,0
45.0,15.0,0,1.7588078e-05,0
9.62,18.0,0,0.0003818481,0
320.0,12.0,0,9.033059e-05,0
8.73,15.0,0,1.2375518e-05,0
102.99,18.0,0,0.0010688142,0
99.92,19.0,0,1.6266116e-05,0
0.99,0.0,0,0.00017474733,0
24.14,19.0,0,0.0014416847,0
67.79,18.0,0,0.00057872466,0
17.07,8.0,0,3.2978448e-06,0
0.99,9.0,0,2.1118905e-05,0
8.99,8.0,0,0.00025185058,0
520.43,15.0,0,6.131816e-05,0
6.95,20.0,0,8.406385e-07,0
0.99,21.0,0,1.1210097e-05,0
21.0,15.0,0,0.00030016442,0
624.14,18.0,0,0.0006208112,0
66.0,11.0,0,3.3985725e-06,0
2.0,19.0,0,0.00027236642,0
31.5,19.0,0,0.0033572945,0
1.98,1.0,0,2.5309424e-07,0
658.92,13.0,0,0.00033825278,0
236.9,20.0,0,0.035875615,0
1.0,1.0,0,1.0819262e-05,0
2.58,7.0,0,1.8932406e-05,0
3.86,8.0,0,0.0060779313,0
274.65,22.0,0,1.6477577e-05,0
12.94,3.0,0,8.606454e-06,0
19.4,17.0,0,3.836156e-06,0
14.41,14.0,0,0.0136382785,0
79.0,18.0,0,0.0005748221,0
20.0,19.0,0,2.7271511e-05,0
5.0,18.0,0,1.6366977e-06,0
11.97,22.0,0,7.499878e-06,0
196.0,9.0,0,1.9178418e-05,0
9.99,20.0,0,0.0015584122,0
28.75,13.0,0,8.661719e-05,0
79.98,20.0,0,3.6942183e-05,0
119.0,10.0,0,2.0901174e-05,0
180.25,14.0,0,7.676956e-05,0
63.9,18.0,0,1.0135132e-05,0
553.58,15.0,0,1.6280223e-05,0
50.0,13.0,0,6.997756e-06,0
0.15,15.0,0,0.00041715326,0
9.8,18.0,0,0.0003009533,0
0.0,7.0,0,0.00025779716,0
1.78,6.0,0,3.5475368e-06,0
68.0,9.0,0,5.9413065e-05,0
49.95,23.0,0,5.5568353e-06,0
104.97,14.0,0,0.0017445808,0
13.18,9.0,0,1.8454676e-06,0
64.98,11.0,0,0.0001860859,0
1.98,20.0,0,2.7910257e-05,0
19.49,19.0,0,1.4005301e-05,0
91.0,8.0,0,0.00044088357,0
20.0,8.0,0,5.898178e-06,0
27.9,7.0,0,0.00012805166,0
886.78,12.0,0,0.000931908,0
118.61,5.0,0,7.6123115e-06,0
2.29,10.0,0,0.006738686,0
126.69,19.0,0,1.5817435e-06,0
16.9,14.0,0,2.4807714e-06,0
12.27,20.0,0,7.4178664e-05,0
28.0,6.0,0,7.7499027e-07,0
561.09,10.0,0,9.038676e-06,0
106.96,19.0,0,0.00090700545,0
96.0,20.0,0,0.00012595393,0
43.4,1.0,0,4.36639e-05,0
45.32,11.0,0,0.001103529,0
0.69,21.0,0,3.1808572e-06,0
1.79,9.0,0,0.000118203694,0
84.85,18.0,0,2.446194e-06,0
0.99,5.0,0,6.818271e-06,0
5.0,23.0,0,2.5810436e-05,0
0.01,20.0,0,2.1950875e-06,0
67.67,13.0,0,1.0766574e-05,0
69.0,10.0,0,8.51457e-06,0
2.0,10.0,0,6.5616664e-06,0
45.0,10.0,0,2.0014352e-06,0
484.0,19.0,0,5.6692876e-05,0
1.98,23.0,0,1.7404952e-06,0
11.5,1.0,0,6.8856543e-06,0
5.99,18.0,0,5.4463548e-05,0
13.99,21.0,0,5.7009174e-06,0
1.25,21.0,0,9.688397e-06,0
19.99,14.0,0,4.9661385e-06,0
22.45,13.0,0,1.7719278e-06,0
94.0,8.0,0,3.310313e-06,0
10.0,16.0,0,0.0014121467,0
17.99,10.0,0,3.4382367e-06,0
50.95,19.0,0,1.8149168e-06,0
41.6,1.0,0,1.4242532e-05,0
41.61,23.0,0,4.7977206e-05,0
250.0,15.0,0,0.00023210386,0
0.0,7.0,0,0.0035456994,0
60.0,20.0,0,0.01936647,0
40.0,8.0,0,1.9259558e-05,0
18.11,10.0,0,8.756125e-05,0
0.76,10.0,0,2.2697913e-07,0
8.99,14.0,0,2.1765083e-05,0
0.99,23.0,0,1.2066453e-05,0
738.63,15.0,0,6.5205327e-06,0
59.0,11.0,0,6.748623e-05,0
19.4,11.0,0,1.3982187e-05,0
65.21,0.0,0,1.1579304e-05,0
49.95,19.0,0,3.9435443e-05,0
1.79,12.0,0,0.00013959907,0
5.99,11.0,0,2.1065187e-06,0
1.0,3.0,0,1.932546e-05,0
50.0,13.0,0,0.006717792,0
1.0,12.0,1,2.0874739e-05,0
41.64,14.0,0,0.00022548513,0
324.79,19.0,0,0.0012700061,0
8.06,16.0,0,7.10611e-06,0
51.78,14.0,0,4.308429e-06,0
25.0,18.0,0,5.2427964e-05,0
108.17,7.0,0,0.0004680148,0
40.85,9.0,0,1.1449523e-05,0
237.09,2.0,0,7.2069486e-07,0
137.68,11.0,0,0.000255634,0
83.5,21.0,0,5.701673e-06,0
30.35,2.0,0,2.6683872e-05,0
5.99,10.0,0,4.310747e-05,0
1.1,10.0,0,2.1434923e-06,0
0.95,11.0,0,2.0274545e-06,0
55.49,20.0,0,3.228789e-05,0
64.8,16.0,0,1.6913484e-06,0
1.0,3.0,0,0.9435476,1
82.59,9.0,0,1.2169187e-05,0
64.39,10.0,0,1.9501822e-06,0
103.0,9.0,0,8.190855e-05,0
81.58,2.0,0,0.034837626,0
3.57,12.0,0,0.0005212347,0
40.5,11.0,0,1.6369054e-06,0
134.7,13.0,0,3.217828e-05,0
15.04,19.0,0,0.0002061247,0
136.38,16.0,0,4.2292295e-06,0
24.0,18.0,0,0.003005,0
9.19,13.0,0,5.298064e-06,0
17.7,16.0,0,1.4636633e-05,0
13.4,21.0,0,6.426155e-06,0
20.99,5.0,0,1.4193528e-06,0
7.14,20.0,0,0.003452524,0
159.24,12.0,0,3.5699664e-05,0
104.6,12.0,0,0.0001084541,0
33.85,13.0,0,3.4744423e-06,0
53.24,6.0,0,4.7289814e-06,0
26.24,23.0,0,5.728728e-07,0
20.0,10.0,0,2.1863314e-05,0
1.79,8.0,0,2.8748182e-05,0
100.0,19.0,0,1.7314691e-06,0
6.95,11.0,0,2.9794262e-06,0
4.78,13.0,0,1.0505761e-05,0
46.91,0.0,0,0.0004605824,0
1.98,21.0,0,6.7780684e-06,0
15.1,16.0,0,8.5514075e-05,0
85.0,7.0,0,3.611406e-05,0
10.68,15.0,0,4.462774e-06,0
10.0,5.0,0,1.7570441e-06,0
30.0,12.0,0,2.4080922e-05,0
113.18,20.0,0,9.184149e-07,0
0.89,7.0,0,7.6017272e-06,0
689.84,19.0,0,0.0008709987,0
8.92,22.0,0,1.8938262e-06,0
85.0,9.0,0,5.222899e-06,0
1.55,23.0,0,3.4497323e-05,0
52.0,12.0,0,2.4418425e-06,0
25.01,22.0,0,1.0995645e-05,0
4.0,17.0,0,5.872439e-06,0
14.38,8.0,0,5.18289e-05,0
54.4,16.0,0,1.3708207e-05,0
1.99,8.0,0,1.359476e-05,0
46.5,21.0,0,0.00021748056,0
150.04,18.0,0,0.0017103528,0
1.98,13.0,0,4.8197876e-06,0
50.0,12.0,0,5.5840023e-06,0
1.0,10.0,0,0.00042540173,0
1.79,12.0,0,1.4434926e-05,0
14.95,3.0,0,4.3264086e-07,0
29.95,11.0,0,0.000103187784,0
1.98,9.0,0,0.00050108164,0
0.47,9.0,0,2.3943142e-06,0
0.99,22.0,0,4.1769694e-05,0
446.0,23.0,0,0.0015056209,0
94.99,18.0,0,0.0004391288,0
406.41,11.0,0,5.9040817e-06,0
9.99,9.0,0,3.2242626e-06,0
89.0,16.0,0,7.3382233e-07,0
16.94,0.0,0,5.6693578e-05,0
2.0,22.0,0,0.019711116,0
3.36,21.0,0,7.5713615e-06,0
1.0,23.0,0,2.4699477e-06,0
134.5,13.0,0,1.6633772e-05,0
245.4,10.0,0,7.7722125e-06,0
1.0,13.0,0,1.4161418e-05,0
125.98,15.0,0,1.3653319e-05,0
1.0,10.0,0,0.00024483667,0
1836.08,10.0,0,2.8058426e-05,0
1.49,0.0,0,0.0031457222,0
91.27,19.0,0,0.0001632949,0
1.98,18.0,0,2.211108e-06,0
109.85,18.0,0,2.3435843e-05,0
413.85,22.0,0,0.00012544668,0
9.99,20.0,0,0.0001323796,0
31.72,23.0,0,6.6166035e-07,0
107.16,11.0,0,5.035908e-06,0
12.38,23.0,0,1.1984636e-06,0
37.0,19.0,0,0.00069621106,0
1.5,10.0,0,0.00034319822,0
10.0,14.0,0,0.0023864156,0
48.99,13.0,0,1.237179e-05,0
116.6,22.0,0,1.3021053e-05,0
96.0,13.0,0,0.021846294,0
49.0,23.0,0,4.4266082e-05,0
36.94,16.0,0,1.5060162e-06,0
39.0,3.0,0,5.5790574e-06,0
60.0,9.0,0,9.740682e-05,0
84.0,15.0,0,6.788402e-05,0
15.0,10.0,0,1.9170062e-05,0
0.68,11.0,0,6.331687e-05,0
20.0,13.0,0,5.3032683e-05,0
1.98,18.0,0,0.00022723654,0
19.4,10.0,0,0.0020784875,0
77.28,11.0,0,1.4294921e-05,0
1049.91,21.0,0,0.0008767244,0
246.46,16.0,0,2.472738e-06,0
34.99,15.0,0,4.3499963e-06,0
1.0,17.0,0,2.6834663e-05,0
7.04,11.0,0,2.549092e-05,0
5.1,18.0,0,6.997799e-05,0
15.0,12.0,0,1.9657737e-05,0
120.88,15.0,0,1.43895295e-05,0
258.76,11.0,0,0.008642572,0
7.99,15.0,0,6.772557e-06,0
76.93,18.0,0,3.7932925e-05,0
56.11,12.0,0,0.0005919828,0
11.99,18.0,0,0.00013938213,0
